word,frequency
idaho,3
abortion,2
lawmaker,2
furor,1
halt,1
legislature,1
plan,1
return,1
monday,1
boise,1
adjourn,1
friday,1
week,1
house,1
end,1
session,1
uproar,1
11,1
democrats,1
present,1
storm,1
republican,1
representative,1
insist,1
discuss,1
study,1
claim,1
link,1
breast,1
cancer,1
