word,frequency
nikkei,2
rate,2
concern,2
decline,1
tokyo,1
share,1
average,1
fall,1
28,1
percent,1
friday,1
renew,1
interest,1
rise,1
prompt,1
investor,1
lock,1
profit,1
honda,1
motor,1
co,1
ltd,1
recent,1
gainer,1
