word,frequency
nepal,2
shut,2
strike,2
kill,2
10,2
rebel,1
raid,1
kathmandu,1
people,1
maoist,1
guerilla,1
attack,1
district,1
town,1
hour,1
monarchy,1
troubled,1
nation,1
thursday,1
witness,1
authority,1
say,1
