word,frequency
gene,2
pitney,2
find,1
dead,1
hotel,1
singer,1
songwriter,1
know,1
1960s,1
hit,1
town,1
pity,1
24,1
hour,1
tulsa,1
die,1
uk,1
concern,1
tour,1
agent,1
say,1
