word,frequency
game,3
online,2
sex,1
angle,1
push,1
maker,1
new,1
york,1
far,1
mainly,1
revolve,1
killing,1
fantasy,1
monster,1
occasional,1
fight,1
stormtrooper,1
provide,1
variety,1
company,1
develop,1
handful,1
call,1
stretch,1
design,1
player,1
different,1
option,1
make,1
love,1
war,1
