word,frequency
peru,3
leftist,2
president,2
vote,1
pit,1
conservative,1
lima,1
radical,1
nationalist,1
ex,1
dire,1
economic,1
record,1
legislator,1
vie,1
female,1
face,1
poll,1
sunday,1
pledge,1
end,1
country,1
chronic,1
poverty,1
common,1
rallying,1
cry,1
