word,frequency
nepal,2
impose,2
curfew,2
king,2
kathmandu,2
ahead,1
anti,1
protest,1
royalist,1
government,1
day,1
long,1
saturday,1
threaten,1
shoot,1
violator,1
hour,1
rally,1
gyanendra,1
rule,1
