word,frequency
rate,3
bear,2
immigrant,2
jobless,1
top,1
unemployment,1
work,1
united,1
states,1
fall,1
worker,1
2005,1
time,1
labor,1
department,1
start,1
track,1
number,1
decade,1
ago,1
