word,frequency
nepal,3
impose,2
curfew,2
rally,2
fierce,1
katmandu,1
king,1
snap,1
mobile,1
phone,1
link,1
saturday,1
hour,1
thousand,1
assemble,1
anti,1
monarchy,1
bill,1
culmination,1
day,1
general,1
strike,1
