word,frequency
smith,2
insurance,2
company,2
year,2
aids,1
patient,1
survival,1
bad,1
business,1
learn,1
aid,1
early,1
1990,1
figure,1
death,1
sentence,1
sell,1
policy,1
promise,1
pay,1
health,1
premium,1
live,1
long,1
alive,1
12,1
later,1
life,1
partner,1
try,1
contract,1
dispute,1
land,1
court,1
