word,frequency
white,2
house,2
bush,2
leak,2
classified,2
information,2
flip,1
flop,1
friday,1
reject,1
suggestion,1
president,1
contradict,1
repeatedly,1
rail,1
approve,1
release,1
bolster,1
case,1
iraq,1
war,1
2003,1
