word,frequency
giuliani,3
11,2
trial,2
witness,2
testify,1
new,1
york,1
mayor,1
rudy,1
take,1
stand,1
government,1
death,1
penalty,1
zacarias,1
moussaoui,1
resume,1
today,1
describe,1
horrible,1
image,1
september,1
world,1
trade,1
center,1
bad,1
thing,1
see,1
life,1
recall,1
