word,frequency
guild,2
casablanca,2
great,2
writers,1
crown,1
script,1
los,1
angeles,1
hollywood,1
reporter,1
top,1
list,1
101,1
screenplay,1
rank,1
member,1
writer,1
america,1
reveal,1
thursday,1
night,1
reception,1
beverly,1
hill,1
