word,frequency
nyse,2
market,1
share,1
slip,1
march,1
datum,1
include,1
figure,1
time,1
electronic,1
trading,1
platform,1
archipelago,1
holdings,1
inc,1
buy,1
month,1
transaction,1
turn,1
public,1
company,1
