word,frequency
military,1
video,1
copter,1
crash,1
site,1
despicable,1
car,1
bomb,1
explode,1
20,1
minute,1
wednesday,1
baghdad,1
kill,1
people,1
wound,1
18,1
official,1
city,1
emergency,1
police,1
say,1
