word,frequency
burger,2
king,2
resign,2
ahead,2
ceo,1
ipo,1
miami,1
corp,1
say,1
friday,1
chairman,1
chief,1
executive,1
anticipated,1
initial,1
public,1
offering,1
hamburger,1
restaurant,1
chain,1
