word,frequency
mosque,3
attack,3
43,2
kill,2
baghdad,2
suicide,2
bomber,2
shiite,2
today,1
people,1
wound,1
138,1
iraqi,1
police,1
say,1
occur,1
buratha,1
close,1
tie,1
supreme,1
council,1
islamic,1
revolution,1
iraq,1
large,1
political,1
movement,1
wear,1
vest,1
