word,frequency
dodger,2
gagne,2
surgery,2
friday,2
los,1
angeles,1
close,1
eric,1
remove,1
nerve,1
pitching,1
elbow,1
second,1
arm,1
operation,1
year,1
leave,1
season,1
doubt,1
