word,frequency
microsoft,3
buy,2
lionhead,2
studio,2
game,2
redmond,1
wash,1
corp,1
video,1
development,1
arm,1
say,1
thursday,1
british,1
developer,1
creator,1
fable,1
series,1
xbox,1
console,1
