word,frequency
japan,2
topix,2
mark,2
close,2
1991,2
highest,1
nov,1
tokyo,1
index,1
high,1
november,1
thursday,1
rise,1
70,1
percent,1
bank,1
share,1
mitsubishi,1
ufj,1
financial,1
group,1
firm,1
gain,1
earning,1
prospect,1
