word,frequency
gold,2
high,2
600,2
touch,1
near,1
eye,1
key,1
datum,1
london,1
move,1
close,1
ounce,1
hit,1
fresh,1
25,1
year,1
friday,1
fund,1
investor,1
intent,1
lift,1
metal,1
new,1
peak,1
bullish,1
sentiment,1
analyst,1
say,1
