word,frequency
japan,2
opposition,2
pick,2
veteran,2
ozawa,2
new,2
party,2
mp,1
head,1
tokyo,1
main,1
democratic,1
lawmaker,1
ichiro,1
time,1
rule,1
heavyweight,1
leader,1
friday,1
effort,1
restore,1
tattered,1
credibility,1
voter,1
