word,frequency
case,2
day,2
judge,1
compromise,1
canine,1
custody,1
memphis,1
tenn,1
dog,1
standard,1
poodle,1
name,1
zena,1
court,1
shelby,1
county,1
center,1
disputed,1
ownership,1
