word,frequency
blackberry,2
maker,2
share,2
sink,2
quarter,2
4q,1
report,1
new,1
york,1
research,1
motion,1
ltd,1
canadian,1
portable,1
mail,1
device,1
friday,1
company,1
post,1
modest,1
fourth,1
profit,1
wall,1
street,1
forecast,1
offer,1
outlook,1
subscription,1
figure,1
analyst,1
expectation,1
