word,frequency
melanie,2
griffith,2
sue,2
designer,2
costume,1
los,1
angeles,1
allegedly,1
refuse,1
pay,1
nearly,1
26,1
000,1
dress,1
actress,1
daughter,1
golden,1
globe,1
award,1
renege,1
promise,1
mention,1
red,1
carpet,1
