word,frequency
lake,3
powell,2
cozy,1
sapphire,1
sky,1
pink,1
stone,1
turquoise,1
water,1
extravagance,1
nature,1
deep,1
intense,1
starkly,1
beautiful,1
intersect,1
west,1
provocative,1
spectacle,1
manmade,1
186,1
mile,1
long,1
footprint,1
span,1
utah,1
arizona,1
ply,1
houseboat,1
spring,1
summer,1
rich,1
experience,1
wait,1
active,1
traveler,1
