word,frequency
komodo,1
dragon,1
highlight,1
new,1
lizard,1
chicago,1
huge,1
vicious,1
stink,1
oral,1
hygiene,1
poor,1
bite,1
pretty,1
guarantee,1
life,1
threaten,1
infection,1
go,1
popular,1
