word,frequency
post,2
columnist,2
allegation,2
new,2
york,2
ny,1
probe,1
extortion,1
rupert,1
murdoch,1
fame,1
aggressive,1
reporting,1
salacious,1
gossip,1
say,1
friday,1
fbi,1
investigate,1
demand,1
money,1
story,1
billionaire,1
paper,1
