word,frequency
illegal,2
immigrant,2
huge,2
cost,1
remove,1
12,1
congress,1
debate,1
immigration,1
reform,1
expert,1
extreme,1
proposal,1
deport,1
million,1
legal,1
logistical,1
morass,1
ruinously,1
expensive,1
