word,frequency
scientist,2
puget,2
sound,2
pollute,1
seattle,1
pollution,1
forever,1
message,1
hope,1
resident,1
western,1
washington,1
remember,1
time,1
flush,1
chemical,1
toilet,1
curbside,1
drain,1
