word,frequency
pa,2
fire,1
small,1
town,1
reportedly,1
kill,1
honesdale,1
floyd,1
rake,1
hear,1
scanner,1
shortly,1
dawn,1
thursday,1
house,1
broad,1
street,1
ablaze,1
know,1
daughter,1
inside,1
