word,frequency
saddam,3
judge,2
death,2
sentence,2
trial,2
era,1
defend,1
baghdad,1
iraq,1
148,1
shiite,1
hussein,1
rule,1
1980,1
tell,1
prosecutor,1
thursday,1
suspect,1
confess,1
receive,1
fair,1
