word,frequency
saddam,3
trial,2
verdict,1
come,1
summer,1
baghdad,1
iraq,1
judge,1
sentence,1
148,1
shiite,1
death,1
hussein,1
rule,1
1980,1
tell,1
prosecutor,1
thursday,1
suspect,1
confess,1
receive,1
fair,1
last,1
16,1
day,1
