word,frequency
brother,2
miss,1
motivate,1
fallen,1
soldier,1
montpeli,1
vt,1
tom,1
stone,1
join,1
army,1
1971,1
reason,1
unusual,1
hop,1
find,1
clue,1
disappearance,1
southeast,1
asia,1
year,1
