word,frequency
woman,3
master,2
national,2
group,1
slam,1
exxon,1
sponsor,1
lead,1
proponent,1
resolution,1
vote,1
shareholder,1
martha,1
burk,1
head,1
council,1
organization,1
wag,1
long,1
run,1
battle,1
augusta,1
golf,1
club,1
host,1
refusal,1
admit,1
member,1
