word,frequency
document,2
testify,2
bush,2
president,2
release,2
libby,1
ok'd,1
intel,1
leak,1
vice,1
dick,1
cheney,1
aide,1
authorize,1
part,1
classified,1
report,1
iraq,1
rebut,1
criticism,1
case,1
2003,1
invasion,1
federal,1
prosecutor,1
disclose,1
thursday,1
