word,frequency
station,2
medium,1
general,1
buy,1
nbc,1
600,1
mln,1
wncn,1
raleigh,1
north,1
carolina,1
wcmh,1
columbus,1
ohio,1
wvtm,1
birmingham,1
alabama,1
wjar,1
providence,1
rhode,1
island,1
