word,frequency
baby,2
shower,2
brawl,2
arrest,1
mass,1
springfield,1
mas,1
argument,1
escalate,1
man,1
shoot,1
pregnant,1
guest,1
honor,1
beat,1
stick,1
police,1
say,1
