word,frequency
smoke,2
smoker,2
passive,1
prompt,1
diabetes,1
precursor,1
report,1
scientist,1
united,1
states,1
find,1
high,1
risk,1
develop,1
glucose,1
intolerance,1
non,1
breathe,1
people,1
far,1
