word,frequency
fatal,2
immigration,1
overhaul,1
obstacle,1
washington,1
landmark,1
legislation,1
offer,1
eventual,1
citizenship,1
million,1
illegal,1
immigrant,1
suffer,1
potentially,1
blow,1
friday,1
senate,1
late,1
series,1
election,1
year,1
setback,1
president,1
bush,1
republicans,1
control,1
congress,1
