word,frequency
president,2
ensor,1
cia,1
leak,1
document,1
vice,1
dick,1
cheney,1
tell,1
adviser,1
2003,1
bush,1
authorize,1
leaking,1
pre,1
war,1
intelligence,1
iraq,1
accord,1
court,1
paper,1
release,1
week,1
