word,frequency
kosovo,2
governor,2
corruption,2
united,2
nations,2
inquiry,1
fault,1
un,1
internal,1
watchdog,1
accuse,1
friday,1
turn,1
blind,1
eye,1
widespread,1
fraud,1
mismanagement,1
pristina,1
airport,1
mid,1
2004,1
