word,frequency
near,2
shrine,2
kill,2
iraq,2
say,2
consider,2
al,2
bombing,1
car,1
bomb,1
detonate,1
najaf,1
today,1
people,1
wound,1
23,1
police,1
iraqi,1
prime,1
suspect,1
2005,1
kidnapping,1
italian,1
journalist,1
capture,1
multinational,1
military,1
force,1
statement,1
muhamme,1
hila,1
hammad,1
ubaydi,1
strong,1
tie,1
terror,1
leader,1
abu,1
musab,1
zarqawi,1
head,1
qaeda,1
