word,frequency
olmert,2
form,2
government,2
israeli,1
jerusalem,1
interim,1
prime,1
minister,1
ehud,1
receive,1
formal,1
nod,1
thursday,1
pledge,1
set,1
israel,1
permanent,1
border,1
year,1
palestinian,1
agreement,1
