word,frequency
allegation,2
new,2
york,2
tortion,1
rupert,1
murdoch,1
post,1
fame,1
aggressive,1
reporting,1
salacious,1
gossip,1
say,1
friday,1
fbi,1
investigate,1
columnist,1
demand,1
money,1
story,1
billionaire,1
paper,1
