word,frequency
report,2
bp,2
probe,1
oil,1
spill,1
london,1
environmental,1
regulator,1
conduct,1
criminal,1
investigation,1
management,1
pipeline,1
alaska,1
north,1
slope,1
british,1
energy,1
group,1
plc,1
newspaper,1
thursday,1
