word,frequency
gaza,2
israeli,2
palestinian,2
palestinians,1
meet,1
city,1
strip,1
aircraft,1
fire,1
missile,1
car,1
carry,1
militant,1
friday,1
kill,1
people,1
include,1
bombmaker,1
year,1
old,1
daughter,1
deadly,1
attack,1
hamas,1
lead,1
government,1
take,1
office,1
