word,frequency
ring,5
uranus,3
red,2
blue,2
outer,2
color,2
new,1
find,1
washington,1
observe,1
distant,1
planet,1
know,1
inner,1
neutral,1
newly,1
discover,1
contrast,1
researcher,1
think,1
cause,1
light,1
reflect,1
particle,1
differ,1
size,1
