word,frequency
official,2
child,2
charge,2
feds,1
suspend,1
face,1
sex,1
department,1
homeland,1
security,1
arrest,1
tuesday,1
night,1
computer,1
seduce,1
allegedly,1
strike,1
sexually,1
explicit,1
conversation,1
detective,1
posing,1
14,1
year,1
old,1
girl,1
authority,1
say,1
