word,frequency
official,2
arrest,2
child,2
dhs,1
sex,1
sting,1
department,1
homeland,1
security,1
unpaid,1
leave,1
follow,1
online,1
seduction,1
ste,1
brian,1
doyle,1
accuse,1
strike,1
sexually,1
explicit,1
conversation,1
florida,1
detective,1
posing,1
14,1
year,1
old,1
girl,1
