word,frequency
plan,3
romney,2
health,2
near,2
state,2
suggest,2
way,2
massachusetts,1
close,1
adopt,1
universal,1
coverage,1
citizen,1
fund,1
mix,1
individual,1
business,1
government,1
subsidy,1
gov,1
mitt,1
decide,1
seek,1
presidency,1
likely,1
attract,1
attention,1
country,1
daunting,1
fiscal,1
pressure,1
face,1
unanimous,1
vote,1
house,1
legislature,1
find,1
consensus,1
conflict,1
