word,frequency
job,2
outlook,1
bright,1
grad,1
college,1
graduate,1
spring,1
see,1
good,1
market,1
2000,1
get,1
large,1
starting,1
salary,1
offer,1
year,1
ago,1
accord,1
expert,1
field,1
