word,frequency
slevin,2
ew,1
review,1
lucky,1
number,1
exactly,1
invite,1
title,1
booby,1
trap,1
hipster,1
gangster,1
thriller,1
look,1
like,1
misprint,1
sound,1
bad,1
clever,1
good,1
shame,1
cast,1
game,1
action,1
