word,frequency
beef,2
cargill,2
plant,2
hong,1
kong,1
suspend,1
import,1
food,1
environmental,1
hygiene,1
department,1
say,1
statement,1
decision,1
come,1
find,1
bone,1
meat,1
solutions,1
corp,1
kansas,1
inspection,1
thursday,1
