word,frequency
palestinian,3
government,3
freeze,1
aid,1
new,1
hamas,1
lead,1
fail,1
accept,1
quartet,1
principle,1
non,1
violence,1
recognition,1
israel,1
respect,1
previous,1
agreement,1
party,1
united,1
states,1
suspend,1
assistance,1
cabinet,1
ministry,1
say,1
state,1
department,1
spokesman,1
sean,1
mccormack,1
