word,frequency
survey,2
teen,1
lack,1
financial,1
literacy,1
washington,1
like,1
spend,1
young,1
people,1
know,1
money,1
work,1
average,1
high,1
school,1
senior,1
answer,1
correctly,1
52,1
percent,1
question,1
personal,1
finance,1
economic,1
accord,1
nationwide,1
release,1
wednesday,1
