word,frequency
red,2
cub,2
le,1
bronson,1
arroyo,1
pitch,1
seventh,1
inning,1
hit,1
career,1
home,1
run,1
bat,1
help,1
rebound,1
16,1
thrashing,1
open,1
day,1
