word,frequency
canadien,2
playoff,2
montreal,2
streaking,1
push,1
chris,1
higgins,1
surge,1
eastern,1
conference,1
standing,1
franchise,1
long,1
winning,1
streak,1
13,1
year,1
higgin,1
score,1
ahead,1
goal,1
david,1
aebischer,1
44,1
save,1
help,1
win,1
eighth,1
straight,1
victory,1
short,1
handed,1
road,1
weary,1
ottawa,1
senator,1
thursday,1
night,1
