word,frequency
india,3
rice,2
downplay,2
iran,2
link,2
secretary,1
state,1
condoleezza,1
concern,1
lobby,1
congress,1
support,1
controversial,1
nuclear,1
cooperation,1
agreement,1
strike,1
united,1
states,1
month,1
