word,frequency
boeing,2
order,2
air,2
europa,2
win,1
bln,1
spain,1
previously,1
18,1
jet,1
time,1
take,1
option,1
16,1
say,1
737,1
800,1
plane,1
deliver,1
2010,1
2014,1
