word,frequency
ireland,3
party,2
northern,2
ni,1
november,1
deadline,1
britain,1
expect,1
announce,1
plan,1
thursday,1
restore,1
assembly,1
police,1
continue,1
probe,1
murder,1
official,1
sinn,1
fein,1
recently,1
expose,1
spy,1
