word,frequency
palmer,2
nicklaus,2
par,2
curtain,2
augusta,2
georgia,1
arnold,1
76,1
jack,1
66,1
national,1
wednesday,1
delight,1
fan,1
compete,1
traditional,1
contest,1
eve,1
master,1
