word,frequency
meteorite,2
aesthetic,1
set,1
auction,1
new,1
york,1
art,1
world,1
interest,1
skyrocket,1
collector,1
curator,1
buy,1
outer,1
space,1
rock,1
display,1
museum,1
gallery,1
cocktail,1
table,1
home,1
