word,frequency
sale,2
major,1
teen,1
clothing,1
chain,1
miss,1
target,1
retailer,1
cite,1
shift,1
easter,1
april,1
march,1
year,1
ago,1
factor,1
store,1
fall,1
short,1
analyst,1
forecast,1
